destination port,flow duration,total fwd packets,total backward packets,total length of fwd packets,total length of bwd packets,fwd packet length max,fwd packet length min,fwd packet length mean,fwd packet length std,bwd packet length max,bwd packet length min,bwd packet length mean,bwd packet length std,flow bytes/s,flow packets/s,flow iat mean,flow iat std,flow iat max,flow iat min,fwd iat total,fwd iat mean,fwd iat std,fwd iat max,fwd iat min,bwd iat total,bwd iat mean,bwd iat std,bwd iat max,bwd iat min,fwd psh flags,bwd psh flags,fwd urg flags,bwd urg flags,fwd header length,bwd header length,fwd packets/s,bwd packets/s,min packet length,max packet length,packet length mean,packet length std,packet length variance,fin flag count,syn flag count,rst flag count,psh flag count,ack flag count,urg flag count,cwe flag count,ece flag count,down/up ratio,average packet size,avg fwd segment size,avg bwd segment size,fwd avg bytes/bulk,fwd avg packets/bulk,fwd avg bulk rate,bwd avg bytes/bulk,bwd avg packets/bulk,bwd avg bulk rate,subflow fwd packets,subflow fwd bytes,subflow bwd packets,subflow bwd bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active mean,active std,active max,active min,idle mean,idle std,idle max,idle min
443,116182446,23,21,3681,5020,1493,0,160.0434783,427.9213477,1460,0,239.047619,476.5363025,74.89083161,0.378714698,2701917.349,4389300.285,10000000,1,116000000,5281020.273,5019318.082,10100000,1,112000000,5580857.35,5137461.934,10100000,2,0,0,0,0,480,432,0.197964501,0.180750197,0,1493,193.3555556,444.0786251,197205.8253,0,0,0,1,0,0,0,0,0,197.75,160.0434783,239.047619,0,0,0,0,0,0,23,3681,21,5020,29200,5120,22,20,133653.9091,133848.218,537221,93055,10000000.0,17714.37414,10000000,9959961
443,116251664,28,28,1370,19321,374,0,48.92857143,110.0134431,2896,0,690.0357143,799.8192149,177.9845491,0.481713535,2113666.618,4047654.344,10000000,1,116000000,4305617.185,4941058.943,10000000,3,111000000,4117566.185,5008623.573,10000000,1,0,0,0,0,904,904,0.240856767,0.240856767,0,2896,363.0,647.6240918,419416.9643,0,0,0,1,0,0,0,0,1,369.4821429,48.92857143,690.0357143,0,0,0,0,0,0,28,1370,28,19321,29200,1073,6,32,80701.16667,199388.9269,713846,23068,9606937.25,1433762.696,10000000,5054218
443,117312937,25,22,2199,6751,1028,0,87.96,253.5462614,1418,0,306.8636364,538.9547464,76.29167105,0.400637826,2550281.239,4301708.047,10000000,4,117000000,4888039.042,4948041.463,10100000,4,112000000,5350315.238,5056394.362,10100000,4,0,0,0,0,808,712,0.213105226,0.187532599,0,1418,186.4583333,418.6866984,175298.5514,0,0,0,1,0,0,0,0,0,190.4255319,87.96,306.8636364,0,0,0,0,0,0,25,2199,22,6751,29200,382,5,32,190260.0,557906.3776,1872411,21921,10000000.0,8017.334883,10000000,10000000
443,117048870,27,22,3893,8816,1212,0,144.1851852,373.610352,1418,0,400.7272727,596.5362865,108.5785792,0.418628561,2438518.125,4232728.87,10000000,2,117000000,4501879.615,4931887.969,10000000,3,112000000,5342304.476,5064237.608,10000000,2,0,0,0,0,872,712,0.23067288,0.18795568,0,1418,254.18,494.1684291,244202.4363,0,0,0,1,0,0,0,0,0,259.3673469,144.1851852,400.7272727,0,0,0,0,0,0,27,3893,22,8816,29200,413,6,32,188494.8182,505904.4147,1713854,35779,10000000.0,3554.076065,10000000,10000000
443,116991063,25,26,2434,13671,684,0,97.36,212.6030887,2030,0,525.8076923,675.3642584,137.6600878,0.435930734,2339821.26,4184727.575,10000000,1,117000000,4874627.625,4962636.433,10000000,48,112000000,4473652.88,5043108.061,10000000,4,0,0,0,0,520,532,0.213691536,0.222239198,0,2030,309.7115385,540.9706359,292649.2289,0,0,0,1,0,0,0,0,1,315.7843137,97.36,525.8076923,0,0,0,0,0,0,25,2434,26,13671,29200,298,24,20,135576.75,389067.2604,1371031,23018,9613674.5,1413069.618,10000000,5126631
443,110610905,19,16,1034,3583,690,0,54.42105263,163.1626032,2929,0,223.9375,730.2991596,41.74091153,0.316424497,3253261.912,4748716.016,10000000,20,111000000,6143717.278,5025914.523,10000000,20,111000000,7372451.933,4588702.813,10000000,2429,0,0,0,0,616,520,0.171773298,0.144651199,0,2929,128.25,499.8788067,249878.8214,0,0,0,1,0,0,0,0,0,131.9142857,54.42105263,223.9375,0,0,0,0,0,0,19,1034,16,3583,29200,64,3,32,35225.36364,37029.4815,146873,23972,10000000.0,19288.46819,10000000,9959974
443,111121401,37,34,6492,11600,1530,0,175.4594595,366.3797055,1508,0,341.1764706,498.1192793,162.8129221,0.638940828,1587448.586,3565408.592,10000000,1,111000000,3085576.0,4529816.023,10000000,1,111000000,3366037.667,4639396.071,10100000,3,0,0,0,0,1192,1096,0.332969164,0.305971664,0,1530,251.2777778,437.1980639,191142.1471,0,0,0,1,0,0,0,0,0,254.8169014,175.4594595,341.1764706,0,0,0,0,0,0,37,6492,34,11600,29200,1354,9,32,375375.1818,1104996.967,3707044,40321,9722873.545,944122.7404,10000000,6876241
80,113486760,34,23,4829,8756,439,0,142.0294118,208.4626971,796,0,380.6956522,406.5601191,119.7055939,0.502261233,2026549.286,3817268.993,10000000,52,113000000,3438992.727,4491706.47,10000000,23796,113000000,5157408.136,4637390.354,10000000,469,0,0,0,0,1096,744,0.29959442,0.202666813,0,796,234.2241379,321.9396284,103645.1243,0,0,0,1,0,0,0,0,0,238.3333333,142.0294118,380.6956522,0,0,0,0,0,0,34,4829,23,8756,29200,306,11,32,823297.2,2528574.365,8019746,23616,10000000.0,7552.026784,10000000,10000000
53,47601,1,1,48,64,48,48,48.0,0.0,64,64,64.0,0.0,2352.891746,42.01592404,47601.0,0.0,47601,47601,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,21.00796202,21.00796202,48,64,53.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,80.0,48.0,64.0,0,0,0,0,0,0,1,48,1,64,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,116754547,15,12,1137,4501,649,0,75.8,169.2184556,1398,0,375.0833333,541.5502089,48.28933986,0.231254377,4490559.5,15800000.0,58200000,3,117000000,8339610.5,21100000.0,58200000,13,117000000,10600000.0,23500000.0,58200000,3,0,0,0,0,488,392,0.128474654,0.102779723,0,1398,201.3571429,397.4974693,158004.2381,0,0,0,1,0,0,0,0,0,208.8148148,75.8,375.0833333,0,0,0,0,0,0,15,1137,12,4501,29200,123,6,32,210483.5,175233.0812,334392,86575,58100000.0,41672.63104,58200000,58100000
53,149170,1,1,41,118,41,41,41.0,0.0,118,118,118.0,0.0,1065.897969,13.40752162,149170.0,0.0,149170,149170,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,6.70376081,6.70376081,41,118,66.66666667,44.45597073,1976.333333,0,0,0,0,0,0,0,0,1,100.0,41.0,118.0,0,0,0,0,0,0,1,41,1,118,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0
5353,17,12,0,468,0,39,39,39.0,0.0,0,0,0.0,0.0,27500000.0,705882.3529,1.545454545,1.213559752,5,1,17,1.545454545,1.213559752,5,1,0,0.0,0.0,0,0,0,0,0,0,384,0,705882.3529,0.0,39,39,39.0,0.0,0.0,0,0,0,0,0,0,0,0,0,42.25,39.0,0.0,0,0,0,0,0,0,12,468,0,0,-1,-1,11,32,0.0,0.0,0,0,0.0,0.0,0,0
53,46986,1,1,44,146,44,44,44.0,0.0,146,146,146.0,0.0,4043.757715,42.56587068,46986.0,0.0,46986,46986,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,21.28293534,21.28293534,44,146,78.0,58.88972746,3468.0,0,0,0,0,0,0,0,0,1,117.0,44.0,146.0,0,0,0,0,0,0,1,44,1,146,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,417301,1,1,60,185,60,60,60.0,0.0,185,185,185.0,0.0,587.1061895,4.792703588,417301.0,0.0,417301,417301,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2.396351794,2.396351794,60,185,101.6666667,72.16878365,5208.333333,0,0,0,0,0,0,0,0,1,152.5,60.0,185.0,0,0,0,0,0,0,1,60,1,185,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,550,1,1,48,108,48,48,48.0,0.0,108,108,108.0,0.0,283636.3636,3636.363636,550.0,0.0,550,550,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,1818.181818,1818.181818,48,108,68.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,102.0,48.0,108.0,0,0,0,0,0,0,1,48,1,108,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,77095252,2,2,99,284,58,41,49.5,12.02081528,145,139,142.0,4.242640687,4.967880512,0.05188387,25700000.0,44400000.0,77000000,23312,77100000,77100000.0,0.0,77100000,77100000,77000000,77000000.0,0.0,77000000,77000000,0,0,0,0,72,52,0.025941935,0.025941935,41,145,84.8,52.71811833,2779.2,0,0,0,0,0,0,0,0,1,106.0,49.5,142.0,0,0,0,0,0,0,2,99,2,284,-1,-1,1,32,83287.0,0.0,83287,83287,77000000.0,0.0,77000000,77000000
53,4459386,2,2,90,220,48,42,45.0,4.242640687,114,106,110.0,5.656854249,69.51629664,0.896984473,1486462.0,2553380.314,4434821,645,4435466,4435466.0,0.0,4435466,4435466,4458741,4458741.0,0.0,4458741,4458741,0,0,0,0,64,72,0.448492236,0.448492236,42,114,71.6,35.25336863,1242.8,0,0,0,0,0,0,0,0,1,89.5,45.0,110.0,0,0,0,0,0,0,2,90,2,220,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,407175,1,1,41,283,41,41,41.0,0.0,283,283,283.0,0.0,795.7266532,4.911892921,407175.0,0.0,407175,407175,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2.45594646,2.45594646,41,283,121.6666667,139.7187651,19521.33333,0,0,0,0,0,0,0,0,1,182.5,41.0,283.0,0,0,0,0,0,0,1,41,1,283,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,2793564,2,2,94,272,55,39,47.0,11.3137085,217,55,136.0,114.5512986,131.015434,1.431862667,931188.0,1509207.199,2673382,24364,2769200,2769200.0,0.0,2769200,2769200,2697746,2697746.0,0.0,2697746,2697746,0,0,0,0,64,64,0.715931334,0.715931334,39,217,84.2,74.56004292,5559.2,0,0,0,0,0,0,0,0,1,105.25,47.0,136.0,0,0,0,0,0,0,2,94,2,272,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,66247,1,1,41,183,41,41,41.0,0.0,183,183,183.0,0.0,3381.28519,30.19004634,66247.0,0.0,66247,66247,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15.09502317,15.09502317,41,183,88.33333333,81.98373822,6721.333333,0,0,0,0,0,0,0,0,1,132.5,41.0,183.0,0,0,0,0,0,0,1,41,1,183,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,49987,1,1,52,102,52,52,52.0,0.0,102,102,102.0,0.0,3080.801008,40.0104027,49987.0,0.0,49987,49987,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,20.00520135,20.00520135,52,102,68.66666667,28.86751346,833.3333333,0,0,0,0,0,0,0,0,1,103.0,52.0,102.0,0,0,0,0,0,0,1,52,1,102,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0
53,49735,1,1,62,90,62,62,62.0,0.0,90,90,90.0,0.0,3056.197849,40.21312959,49735.0,0.0,49735,49735,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,20.10656479,20.10656479,62,90,71.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,107.0,62.0,90.0,0,0,0,0,0,0,1,62,1,90,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0
53,701,1,1,56,109,56,56,56.0,0.0,109,109,109.0,0.0,235378.0314,2853.067047,701.0,0.0,701,701,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,1426.533524,1426.533524,56,109,73.66666667,30.59956427,936.3333333,0,0,0,0,0,0,0,0,1,110.5,56.0,109.0,0,0,0,0,0,0,1,56,1,109,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0
53,65082,1,1,42,91,42,42,42.0,0.0,91,91,91.0,0.0,2043.575797,30.73046311,65082.0,0.0,65082,65082,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,15.36523155,15.36523155,42,91,58.33333333,28.29016319,800.3333333,0,0,0,0,0,0,0,0,1,87.5,42.0,91.0,0,0,0,0,0,0,1,42,1,91,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,71439,1,1,41,158,41,41,41.0,0.0,158,158,158.0,0.0,2785.593303,27.9959126,71439.0,0.0,71439,71439,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13.9979563,13.9979563,41,158,80.0,67.5499815,4563.0,0,0,0,0,0,0,0,0,1,120.0,41.0,158.0,0,0,0,0,0,0,1,41,1,158,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,60787,1,1,41,143,41,41,41.0,0.0,143,143,143.0,0.0,3026.963002,32.90177176,60787.0,0.0,60787,60787,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,16.45088588,16.45088588,41,143,75.0,58.88972746,3468.0,0,0,0,0,0,0,0,0,1,112.5,41.0,143.0,0,0,0,0,0,0,1,41,1,143,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,47272,1,1,51,159,51,51,51.0,0.0,159,159,159.0,0.0,4442.376037,42.30834321,47272.0,0.0,47272,47272,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21.1541716,21.1541716,51,159,87.0,62.35382907,3888.0,0,0,0,0,0,0,0,0,1,130.5,51.0,159.0,0,0,0,0,0,0,1,51,1,159,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,473195,1,1,55,256,55,55,55.0,0.0,256,256,256.0,0.0,657.2343326,4.226587348,473195.0,0.0,473195,473195,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,2.113293674,2.113293674,55,256,122.0,116.0474041,13467.0,0,0,0,0,0,0,0,0,1,183.0,55.0,256.0,0,0,0,0,0,0,1,55,1,256,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,76387982,2,2,113,331,64,49,56.5,10.60660172,182,149,165.5,23.33452378,5.812432642,0.052364258,25500000.0,43900000.0,76100000,48148,76300000,76300000.0,0.0,76300000,76300000,76200000,76200000.0,0.0,76200000,76200000,0,0,0,0,64,52,0.026182129,0.026182129,49,182,98.6,62.47639554,3903.3,0,0,0,0,0,0,0,0,1,123.25,56.5,165.5,0,0,0,0,0,0,2,113,2,331,-1,-1,1,32,226170.0,0.0,226170,226170,76100000.0,0.0,76100000,76100000
53,474,1,1,77,143,77,77,77.0,0.0,143,143,143.0,0.0,464135.0211,4219.409283,474.0,0.0,474,474,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,2109.704641,2109.704641,77,143,99.0,38.10511777,1452.0,0,0,0,0,0,0,0,0,1,148.5,77.0,143.0,0,0,0,0,0,0,1,77,1,143,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,471,1,1,51,113,51,51,51.0,0.0,113,113,113.0,0.0,348195.3291,4246.284501,471.0,0.0,471,471,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2123.142251,2123.142251,51,113,71.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,0,1,107.5,51.0,113.0,0,0,0,0,0,0,1,51,1,113,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,60726,1,1,47,175,47,47,47.0,0.0,175,175,175.0,0.0,3655.765241,32.93482199,60726.0,0.0,60726,60726,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.46741099,16.46741099,47,175,89.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,134.5,47.0,175.0,0,0,0,0,0,0,1,47,1,175,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,233055,1,1,42,138,42,42,42.0,0.0,138,138,138.0,0.0,772.3498745,8.581665272,233055.0,0.0,233055,233055,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,4.290832636,4.290832636,42,138,74.0,55.42562584,3072.0,0,0,0,0,0,0,0,0,1,111.0,42.0,138.0,0,0,0,0,0,0,1,42,1,138,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,399,1,1,58,124,58,58,58.0,0.0,124,124,124.0,0.0,456140.3509,5012.531328,399.0,0.0,399,399,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2506.265664,2506.265664,58,124,80.0,38.10511777,1452.0,0,0,0,0,0,0,0,0,1,120.0,58.0,124.0,0,0,0,0,0,0,1,58,1,124,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,528,1,1,75,157,75,75,75.0,0.0,157,157,157.0,0.0,439393.9394,3787.878788,528.0,0.0,528,528,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1893.939394,1893.939394,75,157,102.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,153.5,75.0,157.0,0,0,0,0,0,0,1,75,1,157,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,466,1,1,51,112,51,51,51.0,0.0,112,112,112.0,0.0,349785.4077,4291.845494,466.0,0.0,466,466,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2145.922747,2145.922747,51,112,71.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,107.0,51.0,112.0,0,0,0,0,0,0,1,51,1,112,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,471,1,1,84,166,84,84,84.0,0.0,166,166,166.0,0.0,530785.5626,4246.284501,471.0,0.0,471,471,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2123.142251,2123.142251,84,166,111.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,167.0,84.0,166.0,0,0,0,0,0,0,1,84,1,166,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,107588,1,1,47,232,47,47,47.0,0.0,232,232,232.0,0.0,2593.22601,18.58943377,107588.0,0.0,107588,107588,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,9.294716883,9.294716883,47,232,108.6666667,106.8097998,11408.33333,0,0,0,0,0,0,0,0,1,163.0,47.0,232.0,0,0,0,0,0,0,1,47,1,232,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,131882,1,1,41,190,41,41,41.0,0.0,190,190,190.0,0.0,1751.565794,15.16507181,131882.0,0.0,131882,131882,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,7.582535903,7.582535903,41,190,90.66666667,86.02519011,7400.333333,0,0,0,0,0,0,0,0,1,136.0,41.0,190.0,0,0,0,0,0,0,1,41,1,190,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0
53,2437559,2,2,94,289,53,41,47.0,8.485281374,159,130,144.5,20.50609665,157.1244019,1.640985921,812519.6667,1211315.131,2211071,95217,2342342,2342342.0,0.0,2342342,2342342,2306288,2306288.0,0.0,2306288,2306288,0,0,0,0,72,72,0.82049296,0.82049296,41,159,84.8,55.67045895,3099.2,0,0,0,0,0,0,0,0,1,106.0,47.0,144.5,0,0,0,0,0,0,2,94,2,289,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,3239710,2,2,96,352,55,41,48.0,9.899494937,247,105,176.0,100.4091629,138.2839822,1.234678413,1079903.333,1788394.346,3144963,46498,3191461,3191461.0,0.0,3191461,3191461,3193212,3193212.0,0.0,3193212,3193212,0,0,0,0,64,52,0.617339206,0.617339206,41,247,100.6,85.38618155,7290.8,0,0,0,0,0,0,0,0,1,125.75,48.0,176.0,0,0,0,0,0,0,2,96,2,352,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,620769,2,2,124,281,71,53,62.0,12.72792206,153,128,140.5,17.67766953,652.4165994,6.443620735,206923.0,357146.3023,619320,594,620175,620175.0,0.0,620175,620175,619914,619914.0,0.0,619914,619914,0,0,0,0,64,64,3.221810367,3.221810367,53,153,91.6,46.09555293,2124.8,0,0,0,0,0,0,0,0,1,114.5,62.0,140.5,0,0,0,0,0,0,2,124,2,281,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,48459,1,1,52,68,52,52,52.0,0.0,68,68,68.0,0.0,2476.320188,41.27200314,48459.0,0.0,48459,48459,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,20.63600157,20.63600157,52,68,57.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,86.0,52.0,68.0,0,0,0,0,0,0,1,52,1,68,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,96105,1,1,41,140,41,41,41.0,0.0,140,140,140.0,0.0,1883.356745,20.81057177,96105.0,0.0,96105,96105,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,10.40528589,10.40528589,41,140,74.0,57.15767665,3267.0,0,0,0,0,0,0,0,0,1,111.0,41.0,140.0,0,0,0,0,0,0,1,41,1,140,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0
53,66849,1,1,58,186,58,58,58.0,0.0,186,186,186.0,0.0,3650.017203,29.91817379,66849.0,0.0,66849,66849,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,14.9590869,14.9590869,58,186,100.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,151.0,58.0,186.0,0,0,0,0,0,0,1,58,1,186,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,90132,1,1,47,186,47,47,47.0,0.0,186,186,186.0,0.0,2585.097413,22.18967736,90132.0,0.0,90132,90132,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,11.09483868,11.09483868,47,186,93.33333333,80.25168742,6440.333333,0,0,0,0,0,0,0,0,1,140.0,47.0,186.0,0,0,0,0,0,0,1,47,1,186,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,837,1,1,52,120,52,52,52.0,0.0,120,120,120.0,0.0,205495.8184,2389.48626,837.0,0.0,837,837,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1194.74313,1194.74313,52,120,74.66666667,39.2598183,1541.333333,0,0,0,0,0,0,0,0,1,112.0,52.0,120.0,0,0,0,0,0,0,1,52,1,120,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,46252,1,1,51,114,51,51,51.0,0.0,114,114,114.0,0.0,3567.413301,43.24137335,46252.0,0.0,46252,46252,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21.62068667,21.62068667,51,114,72.0,36.37306696,1323.0,0,0,0,0,0,0,0,0,1,108.0,51.0,114.0,0,0,0,0,0,0,1,51,1,114,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,528,1,1,62,132,62,62,62.0,0.0,132,132,132.0,0.0,367424.2424,3787.878788,528.0,0.0,528,528,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1893.939394,1893.939394,62,132,85.33333333,40.41451884,1633.333333,0,0,0,0,0,0,0,0,1,128.0,62.0,132.0,0,0,0,0,0,0,1,62,1,132,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,263110,1,1,45,217,45,45,45.0,0.0,217,217,217.0,0.0,995.7812322,7.601383452,263110.0,0.0,263110,263110,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,3.800691726,3.800691726,45,217,102.3333333,99.3042463,9861.333333,0,0,0,0,0,0,0,0,1,153.5,45.0,217.0,0,0,0,0,0,0,1,45,1,217,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,169664,1,1,45,183,45,45,45.0,0.0,183,183,183.0,0.0,1343.832516,11.78800453,169664.0,0.0,169664,169664,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,5.894002263,5.894002263,45,183,91.0,79.67433715,6348.0,0,0,0,0,0,0,0,0,1,136.5,45.0,183.0,0,0,0,0,0,0,1,45,1,183,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,7759827,2,2,89,299,48,41,44.5,4.949747468,155,144,149.5,7.778174593,50.00111472,0.515475409,2586609.0,4335413.134,7592696,72307,7665003,7665003.0,0.0,7665003,7665003,7687520,7687520.0,0.0,7687520,7687520,0,0,0,0,64,64,0.257737705,0.257737705,41,155,87.2,57.07626477,3257.7,0,0,0,0,0,0,0,0,1,109.0,44.5,149.5,0,0,0,0,0,0,2,89,2,299,-1,-1,1,32,72307.0,0.0,72307,72307,7592696.0,0.0,7592696,7592696
53,347978,1,1,45,167,45,45,45.0,0.0,167,167,167.0,0.0,609.2339171,5.747489784,347978.0,0.0,347978,347978,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,2.873744892,2.873744892,45,167,85.66666667,70.43673284,4961.333333,0,0,0,0,0,0,0,0,1,128.5,45.0,167.0,0,0,0,0,0,0,1,45,1,167,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,241717,1,1,55,219,55,55,55.0,0.0,219,219,219.0,0.0,1133.557011,8.274138766,241717.0,0.0,241717,241717,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,4.137069383,4.137069383,55,219,109.6666667,94.68544415,8965.333333,0,0,0,0,0,0,0,0,1,164.5,55.0,219.0,0,0,0,0,0,0,1,55,1,219,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,596669,3,3,135,419,53,41,45.0,6.92820323,177,109,139.6666667,34.48671242,928.4879892,10.0558266,119333.8,118125.902,309299,506,596163,298081.5,114745.7529,379219,216944,526475,263237.5,65856.39007,309805,216670,0,0,0,0,84,84,5.027913299,5.027913299,41,177,85.0,55.03937984,3029.333333,0,0,0,0,0,0,0,0,1,99.16666667,45.0,139.6666667,0,0,0,0,0,0,3,135,3,419,-1,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0
53,92657107,2,2,91,405,46,45,45.5,0.707106781,225,180,202.5,31.81980515,5.353070218,0.043169921,30900000.0,53400000.0,92500000,70597,92600000,92600000.0,0.0,92600000,92600000,92600000,92600000.0,0.0,92600000,92600000,0,0,0,0,72,64,0.021584961,0.021584961,45,225,108.4,87.36303566,7632.3,0,0,0,0,0,0,0,0,1,135.5,45.5,202.5,0,0,0,0,0,0,2,91,2,405,-1,-1,1,32,70651.0,0.0,70651,70651,92500000.0,0.0,92500000,92500000
53,23548,1,1,47,134,47,47,47.0,0.0,134,134,134.0,0.0,7686.427722,84.93290301,23548.0,0.0,23548,23548,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,42.4664515,42.4664515,47,134,76.0,50.22947342,2523.0,0,0,0,0,0,0,0,0,1,114.0,47.0,134.0,0,0,0,0,0,0,1,47,1,134,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
